ids,Station_Prox,bedrooms_model,bathrooms_model,compass,borough_name,propertySubType,tenure.tenureType,tenure.yearsRemainingOnLease,address.outcode,address.incode,location.latitude,location.longitude,analyticsProperty.added,analyticsProperty.auctionOnly,analyticsProperty.minSizeFt,analyticsProperty.maxSizeFt,prices.pricePerSqFt,analyticsProperty.ownership,analyticsProperty.preOwned,analyticsProperty.priceQualifier,analyticsProperty.soldSTC,Price
121793246,0.5,2.0,2.0,N,Enfield,House,,,N18,2PP,51.617179,-0.058739,20220331,False,,,,Non-shared ownership,Resale,Offers Over,True,350000.0
123401156,0.5,2.0,1.0,EN,Enfield,Maisonette,SHARE_OF_FREEHOLD,,EN1,3UY,51.65887,-0.081292,20220516,False,,,,Non-shared ownership,Resale,Offers Over,True,350000.0
123771998,0.6,2.0,2.0,N,Enfield,Apartment,LEASEHOLD,,N21,1UD,51.644858,-0.111152,20220528,False,,,,Non-shared ownership,Resale,None,True,350000.0
85595439,0.2,2.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN2,7AQ,51.651395,-0.094822,20220610,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,350000.0
124131686,0.1,2.0,1.0,EN,Enfield,Flat,SHARE_OF_FREEHOLD,,EN2,8DB,51.654186,-0.093189,20220621,False,,,,Non-shared ownership,Resale,None,True,350000.0
124275980,0.3,2.0,1.0,N,Enfield,Flat,LEASEHOLD,125.0,N14,4AU,51.644557,-0.13708,20220624,False,,,,Non-shared ownership,Resale,None,False,350000.0
116742011,1.0,2.0,1.0,EN,Enfield,Maisonette,SHARE_OF_FREEHOLD,,EN1,3NW,51.664577,-0.07135,20211123,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,352500.0
121193771,0.5,2.0,1.0,N,Enfield,Flat,SHARE_OF_FREEHOLD,,N13,4XA,51.611545,-0.111574,20220317,False,,,,Non-shared ownership,Resale,None,False,354000.0
124091786,0.5,2.0,1.0,N,Enfield,Terraced,FREEHOLD,,N9,0JR,51.626966,-0.050022,20220620,False,,,,Non-shared ownership,Resale,None,False,354995.0
115350296,0.4,1.0,1.0,N,Enfield,Apartment,LEASEHOLD,,N22,8JG,51.608022,-0.111671,20211025,False,,,,Non-shared ownership,Resale,None,True,355000.0
123588767,0.5,2.0,1.0,N,Enfield,Terraced,FREEHOLD,,N9,0RY,51.623386,-0.050805,20220523,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,359950.0
123708293,0.5,1.0,1.0,N,Enfield,Apartment,LEASEHOLD,,N14,4FH,51.640251,-0.133278,20220526,False,,,,Non-shared ownership,Resale,None,False,425000.0
121167827,0.3,2.0,1.0,N,Enfield,Terraced,FREEHOLD,,N18,2JY,51.611134,-0.057468,20220316,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,379950.0
114981539,0.4,2.0,1.0,N,Enfield,House,FREEHOLD,,N9,0HB,51.622788,-0.052535,20211018,False,,,,Non-shared ownership,Resale,None,False,379995.0
121518383,0.7,2.0,1.0,EN,Enfield,Terraced,FREEHOLD,,EN3,5LJ,51.660594,-0.045321,20220324,False,,,,Non-shared ownership,Resale,Offers in Region of,True,379995.0
119351387,0.5,3.0,1.0,N,Enfield,House,FREEHOLD,,N18,2PR,51.61716,-0.05913,20220131,False,,,,Non-shared ownership,Resale,Offers Over,True,379995.0
123510014,0.2,2.0,1.0,N,Enfield,Apartment,LEASEHOLD,100.0,N11,2TQ,51.609376,-0.124936,20220520,False,,,,Non-shared ownership,Resale,None,False,380000.0
119736068,0.1,,,EN,Enfield,Maisonette,SHARE_OF_FREEHOLD,91.0,EN4,0AT,51.650074,-0.14657,20220209,False,,,,Non-shared ownership,Resale,None,True,380000.0
85725600,0.5,1.0,1.0,EN,Enfield,Apartment,LEASEHOLD,,EN4,8FL,51.644478,-0.147842,20220615,False,,,,Non-shared ownership,Resale,Offers Over,False,380000.0
120167642,0.3,2.0,,N,Enfield,Terraced,FREEHOLD,,N18,2JY,51.611004,-0.057449,20220218,False,,,,Non-shared ownership,Resale,None,False,380000.0
123236888,0.5,2.0,1.0,EN,Enfield,Maisonette,SHARE_OF_FREEHOLD,,EN1,3UY,51.658843,-0.08119,20220511,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,380000.0
122551172,0.2,3.0,1.0,EN,Enfield,Terraced,FREEHOLD,,EN1,4PL,51.672215,-0.051732,20220419,False,,,,Non-shared ownership,Resale,None,False,380000.0
119046104,0.4,2.0,1.0,N,Enfield,Apartment,LEASEHOLD,,N14,6LW,51.627207,-0.126427,20220122,False,,,,Non-shared ownership,Resale,Offers Over,True,380000.0
118801844,0.3,2.0,1.0,EN,Enfield,Terraced,FREEHOLD,,EN3,4RP,51.64689,-0.045432,20220117,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,380000.0
121793201,0.5,3.0,1.0,N,Enfield,House,,,N9,9EU,51.63105,-0.066336,20220331,False,,,,Non-shared ownership,Resale,None,True,380000.0
124318184,0.5,2.0,1.0,N,Enfield,Terraced,FREEHOLD,,N9,7QB,51.630957,-0.056957,20220624,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,380000.0
121793228,0.5,3.0,1.0,EN,Enfield,House,,,EN3,5HY,51.6632,-0.030331,20220331,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,380000.0
105263882,0.3,2.0,1.0,EN,Enfield,Terraced,FREEHOLD,,EN2,0TH,51.666759,-0.0913,20210409,False,,,,Non-shared ownership,Resale,None,True,380000.0
85641162,0.3,4.0,2.0,EN,Enfield,Terraced,FREEHOLD,,EN3,4DH,51.650256,-0.046313,20220613,False,,,,Non-shared ownership,Resale,Offers Over,False,380000.0
121334747,0.4,2.0,2.0,EN,Enfield,Semi-Detached,FREEHOLD,,EN3,5UB,51.668663,-0.038279,20220321,False,852.0,852.0,£451.87 per sq. ft.,Non-shared ownership,Resale,None,True,384995.0
119095661,0.7,3.0,2.0,N,Enfield,Terraced,FREEHOLD,,N9,8RU,51.632171,-0.052189,20220124,False,,,,Non-shared ownership,Resale,None,True,384995.0
123009581,0.9,2.0,1.0,N,Enfield,Terraced,FREEHOLD,,N9,8NP,51.631122,-0.044824,20220503,False,,,,Non-shared ownership,Resale,Offers in Region of,True,385000.0
85174725,0.3,2.0,2.0,EN,Enfield,Flat,LEASEHOLD,,EN2,7AZ,51.653652,-0.097647,20220505,False,915.0,915.0,£420.77 per sq. ft.,Non-shared ownership,Resale,Offers in Excess of,False,385000.0
119132219,0.3,1.0,1.0,N,Enfield,Flat,LEASEHOLD,,N21,3JE,51.630764,-0.095881,20220125,False,633.0,633.0,£608.21 per sq. ft.,Non-shared ownership,Resale,None,True,385000.0
113658263,0.6,2.0,1.0,N,Enfield,Flat,LEASEHOLD,114.0,N13,6HF,51.614609,-0.098663,20210917,False,,,,Non-shared ownership,Resale,Offers in Region of,False,325000.0
121158806,0.4,1.0,1.0,N,Enfield,Apartment,LEASEHOLD,,N13,4FE,51.61292,-0.11911,20220316,False,,,,Shared ownership,New Home,Offers in Excess of,False,325000.0
123938234,0.6,2.0,1.0,EN,Enfield,Maisonette,LEASEHOLD,,EN1,3HS,51.660888,-0.077846,20220615,False,,,,Non-shared ownership,Resale,None,False,325000.0
122708996,0.4,2.0,1.0,EN,Enfield,Apartment,SHARE_OF_FREEHOLD,,EN2,8PE,51.65786,-0.09865,20220422,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,325000.0
123881159,0.3,2.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN2,7HS,51.647033,-0.095393,20220606,False,,,,Non-shared ownership,Resale,None,True,325000.0
114371810,0.6,2.0,1.0,N,Enfield,Flat,SHARE_OF_FREEHOLD,,N13,5SX,51.62166,-0.097426,20211004,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,325000.0
85325205,0.8,3.0,1.0,EN,Enfield,Maisonette,LEASEHOLD,,EN2,0SR,51.664299,-0.076801,20220517,False,,,,Non-shared ownership,Resale,None,True,325000.0
116483039,0.4,2.0,1.0,EN,Enfield,Ground Flat,LEASEHOLD,,EN1,2BN,51.64266,-0.07842,20211117,False,573.0,573.0,£567.19 per sq. ft.,Non-shared ownership,Resale,Guide Price,True,325000.0
123209756,0.5,2.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN1,3SU,51.652561,-0.063425,20220510,False,614.0,614.0,£529.32 per sq. ft.,Non-shared ownership,Resale,Offers in Region of,False,325000.0
85695621,0.1,1.0,1.0,N,Enfield,Flat,LEASEHOLD,,N14,5BN,51.633108,-0.12917,20220614,False,,,,Non-shared ownership,Resale,None,False,325000.0
113621558,0.5,1.0,1.0,N,Enfield,Apartment,LEASEHOLD,,N14,7DE,51.624437,-0.118236,20210917,False,,,,Non-shared ownership,Resale,None,True,325000.0
124131764,0.1,2.0,1.0,EN,Enfield,Apartment,LEASEHOLD,,EN2,7AU,51.653671,-0.092819,20220621,False,,,,Non-shared ownership,Resale,None,False,325000.0
120614345,0.3,1.0,1.0,EN,Enfield,Apartment,SHARE_OF_FREEHOLD,,EN2,8FH,51.65889,-0.094949,20220303,False,,,,Non-shared ownership,Resale,Guide Price,True,325000.0
119844131,0.3,2.0,1.0,N,Enfield,Flat,LEASEHOLD,,N13,4AG,51.621391,-0.106292,20220211,False,700.0,700.0,£464.29 per sq. ft.,Non-shared ownership,Resale,None,True,325000.0
123137156,0.4,1.0,1.0,N,Enfield,Apartment,LEASEHOLD,,N13,4BG,51.624157,-0.112048,20220507,False,,,,Non-shared ownership,Resale,Guide Price,False,325000.0
123848315,0.6,2.0,2.0,N,Enfield,Flat,LEASEHOLD,,N13,6HS,51.613914,-0.099054,20220604,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,325000.0
85668558,0.5,1.0,1.0,N,Enfield,Flat,LEASEHOLD,,N14,7DE,51.62473,-0.116776,20220613,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,325000.0
119866424,0.3,1.0,1.0,EN,Enfield,Maisonette,SHARE_OF_FREEHOLD,,EN1,1DP,51.64397,-0.063813,20220211,False,,,,Non-shared ownership,Resale,None,True,325000.0
124310894,0.5,2.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN2,8HR,51.6599,-0.10444,20220624,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,325000.0
85380795,1.0,1.0,1.0,EN,Enfield,End of Terrace,FREEHOLD,,EN1,4DH,51.663734,-0.064754,20220531,False,,,,Non-shared ownership,Resale,None,True,325000.0
123398255,0.5,1.0,1.0,N,Enfield,Flat,LEASEHOLD,,N13,4AW,51.62479,-0.11342,20220516,False,,,,Non-shared ownership,Resale,Guide Price,False,325000.0
85375770,0.6,2.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN3,6GP,51.667411,-0.016634,20220531,False,,,,Non-shared ownership,Resale,None,True,325000.0
124131683,0.1,2.0,1.0,EN,Enfield,Apartment,LEASEHOLD,,EN2,7AU,51.653641,-0.092863,20220621,False,,,,Non-shared ownership,Resale,None,True,325000.0
123985802,0.2,1.0,1.0,N,Enfield,Apartment,LEASEHOLD,,N11,2BE,51.60959,-0.12445,20220616,False,,,,Non-shared ownership,Resale,None,False,325000.0
122501213,0.6,3.0,1.0,EN,Enfield,Terraced,FREEHOLD,,EN1,4LR,51.666431,-0.057678,20220416,False,,,,Non-shared ownership,Resale,None,False,500000.0
123344042,0.3,3.0,2.0,EN,Enfield,Flat,LEASEHOLD,,EN1,1JE,51.641029,-0.062489,20220513,False,,,,Non-shared ownership,Resale,None,False,320000.0
124138619,0.8,3.0,1.0,EN,Enfield,Ground Maisonette,LEASEHOLD,,EN3,5XN,51.660568,-0.047607,20220621,False,,,,Non-shared ownership,Resale,None,True,320000.0
85641183,0.2,2.0,1.0,EN,Enfield,End of Terrace,FREEHOLD,,EN3,6ET,51.668376,-0.028597,20220613,False,,,,Non-shared ownership,Resale,None,True,320000.0
85523889,0.3,2.0,1.0,EN,Enfield,Ground Maisonette,LEASEHOLD,,EN3,7RS,51.652656,-0.034778,20220609,False,,,,Non-shared ownership,Resale,None,True,320000.0
85379172,0.5,2.0,1.0,N,Enfield,Ground Maisonette,LEASEHOLD,,N9,8BA,51.639572,-0.045713,20220531,False,,,,Non-shared ownership,Resale,None,False,320000.0
124252055,0.4,1.0,1.0,N,Enfield,Apartment,LEASEHOLD,,N11,2NF,51.61011,-0.13278,20220623,False,,,,Non-shared ownership,Resale,None,False,320000.0
122874191,0.5,1.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN2,7QA,51.65899,-0.10419,20220428,False,,,,Non-shared ownership,Resale,None,False,320000.0
122044895,0.2,2.0,1.0,N,Enfield,Flat,LEASEHOLD,,N18,1FA,51.612998,-0.0772,20220406,False,,,,Shared ownership,Resale,None,True,320000.0
116191142,0.5,2.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN2,8HR,51.660177,-0.104882,20211111,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,320000.0
121405976,0.3,3.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN1,1XS,51.643818,-0.061969,20220322,False,,,,Non-shared ownership,Resale,None,False,320000.0
123925466,0.4,1.0,1.0,EN,Enfield,Apartment,SHARE_OF_FREEHOLD,999.0,EN3,6NJ,51.674213,-0.037773,20220615,False,,,,Shared ownership,New Home,None,False,324995.0
121047461,0.2,1.0,1.0,EN,Enfield,House,,,EN3,7FH,51.67187,-0.02368,20220314,False,,,,Non-shared ownership,Resale,None,True,324995.0
124103843,0.6,2.0,1.0,N,Enfield,Apartment,LEASEHOLD,,N21,2TB,51.639375,-0.084353,20220620,False,,,,Non-shared ownership,Resale,None,False,325000.0
118547993,0.2,2.0,1.0,N,Enfield,Flat,LEASEHOLD,,N11,1QZ,51.613372,-0.139485,20220110,False,715.0,715.0,£454.55 per sq. ft.,Non-shared ownership,Resale,None,True,325000.0
122535203,0.4,1.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN2,0PP,51.660404,-0.086444,20220418,False,,,,Non-shared ownership,Resale,None,True,325000.0
116192291,0.4,2.0,1.0,EN,Enfield,Ground Flat,LEASEHOLD,,EN2,8HJ,51.66131,-0.10294,20211111,False,,,,Non-shared ownership,Resale,None,False,325000.0
113859407,0.6,2.0,2.0,N,Enfield,Flat,LEASEHOLD,113.0,N13,6HS,51.614152,-0.09822,20210922,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,325000.0
85662966,0.4,1.0,1.0,N,Enfield,Flat,LEASEHOLD,,N13,4BG,51.624156,-0.112048,20220613,False,710.0,710.0,£457.75 per sq. ft.,Non-shared ownership,Resale,None,False,325000.0
121690379,0.2,2.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN2,6EW,51.64861,-0.07962,20220329,False,,,,Non-shared ownership,Resale,None,True,325000.0
114798134,0.5,2.0,1.0,N,Enfield,Apartment,LEASEHOLD,,N14,4EL,51.63703,-0.13647,20211013,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,325000.0
113987720,0.4,2.0,1.0,N,Enfield,Maisonette,LEASEHOLD,,N14,4DU,51.641744,-0.131619,20210924,False,,,,Non-shared ownership,Resale,Offers Over,True,325000.0
121107029,0.2,2.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN2,8NU,51.6539,-0.0953,20220315,False,,,,Non-shared ownership,Resale,None,True,325000.0
118031678,0.5,2.0,1.0,EN,Enfield,Ground Flat,LEASEHOLD,,EN2,8HR,51.6599,-0.10444,20211226,False,,,,Non-shared ownership,Resale,None,True,325000.0
83607363,0.4,2.0,1.0,EN,Enfield,Apartment,SHARE_OF_FREEHOLD,,EN2,8HY,51.660137,-0.10277,20220127,False,,,,Non-shared ownership,Resale,None,True,325000.0
124210982,0.3,3.0,1.0,N,Enfield,Terraced,FREEHOLD,,N18,1RN,51.619007,-0.0736,,,,,,,,,,425000.0
84740619,0.4,1.0,1.0,N,Enfield,Apartment,LEASEHOLD,,N14,5QR,51.637725,-0.132281,20220427,False,,,,Non-shared ownership,Resale,None,False,285000.0
121442672,0.3,2.0,1.0,EN,Enfield,End of Terrace,SHARE_OF_FREEHOLD,,EN3,6PU,51.671493,-0.041263,20220323,False,,,,Non-shared ownership,Resale,Offers Over,False,365000.0
118300739,0.4,2.0,2.0,N,Enfield,Apartment,LEASEHOLD,,N11,2ND,51.6101,-0.13396,20220104,False,,,,Non-shared ownership,Resale,None,True,365000.0
124131713,0.2,2.0,1.0,N,Enfield,Flat,LEASEHOLD,,N21,1RD,51.640875,-0.098965,20220621,False,,,,Non-shared ownership,Resale,None,False,365000.0
122780882,0.6,2.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN2,7QD,51.656631,-0.104788,20220425,False,,,,Non-shared ownership,Resale,None,False,365000.0
119961125,0.3,2.0,1.0,EN,Enfield,Flat,SHARE_OF_FREEHOLD,,EN2,6HL,51.646583,-0.07964,20220214,False,,,,Non-shared ownership,Resale,Offers in Region of,True,365000.0
123111476,0.6,2.0,1.0,EN,Enfield,Terraced,FREEHOLD,,EN3,6QA,51.677494,-0.036665,20220506,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,365000.0
123227345,0.1,2.0,1.0,EN,Enfield,Maisonette,LEASEHOLD,,EN4,0DE,51.651149,-0.150025,20220511,False,,,,Non-shared ownership,Resale,Guide Price,False,365000.0
124265510,0.4,2.0,1.0,N,Enfield,Flat,LEASEHOLD,,N14,4JR,51.638966,-0.128944,20220623,False,,,,Non-shared ownership,Resale,None,False,365000.0
122688992,0.3,2.0,1.0,EN,Enfield,Apartment,LEASEHOLD,,EN2,7DT,51.653204,-0.097244,20220422,False,,,,Non-shared ownership,Resale,None,False,365000.0
120123221,0.4,2.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN2,8QH,51.655139,-0.098886,20220217,False,,,,Non-shared ownership,Resale,None,True,365000.0
108338816,0.1,2.0,1.0,EN,Enfield,Apartment,SHARE_OF_FREEHOLD,,EN2,8DB,51.653887,-0.092537,20210607,False,,,,Non-shared ownership,Resale,None,True,369500.0
118523930,0.4,2.0,1.0,N,Enfield,Terraced,FREEHOLD,,N9,0RW,51.623801,-0.053233,20220110,False,,,,Non-shared ownership,Resale,None,True,369950.0
122692532,0.2,2.0,1.0,EN,Enfield,End of Terrace,FREEHOLD,,EN3,6AZ,51.670527,-0.034097,20220422,False,975.0,975.0,£379.48 per sq. ft.,Non-shared ownership,Resale,None,True,369995.0
120907319,0.3,2.0,1.0,EN,Enfield,End of Terrace,FREEHOLD,,EN3,6PD,51.671225,-0.041707,20220310,False,572.0,572.0,£646.84 per sq. ft.,Non-shared ownership,Resale,None,True,369995.0
85326135,0.3,2.0,1.0,EN,Enfield,Duplex,SHARE_OF_FREEHOLD,,EN3,4AJ,51.644832,-0.050134,20220517,False,,,,Non-shared ownership,New Home,Offers in Region of,True,370000.0
123229097,0.5,2.0,1.0,N,Enfield,Terraced,FREEHOLD,,N9,8JR,51.628173,-0.051302,20220511,False,,,,Non-shared ownership,Resale,Offers Over,True,370000.0
85381800,0.3,3.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN2,8ES,51.658893,-0.09424,20220531,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,370000.0
120711608,0.4,2.0,1.0,EN,Enfield,Flat,LEASEHOLD,123.0,EN2,0JX,51.663234,-0.084592,20220305,False,,,,Non-shared ownership,Resale,None,False,370000.0
106865570,0.5,3.0,2.0,EN,Enfield,Maisonette,LEASEHOLD,,EN1,3UZ,51.658729,-0.0803,20210513,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,370000.0
85524150,0.9,3.0,1.0,EN,Enfield,Terraced,FREEHOLD,,EN1,4BN,51.661076,-0.060338,20220609,False,,,,Non-shared ownership,Resale,None,True,374500.0
116519714,0.4,3.0,1.0,EN,Enfield,Terraced,FREEHOLD,,EN3,5UB,51.668858,-0.039882,20211118,False,1088.0,1088.0,£344.66 per sq. ft.,Non-shared ownership,Resale,None,True,374995.0
123884273,0.2,2.0,1.0,EN,Enfield,Semi-Detached,FREEHOLD,,EN3,6ET,51.668166,-0.028524,20220606,False,,,,Non-shared ownership,Resale,None,True,374995.0
123043832,0.4,3.0,1.0,N,Enfield,Maisonette,LEASEHOLD,,N18,2UN,51.617099,-0.065179,20220504,False,,,,Non-shared ownership,Resale,None,False,374999.0
119497493,0.2,2.0,1.0,EN,Enfield,Apartment,LEASEHOLD,112.0,EN2,0EG,51.664191,-0.090209,20220203,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,350000.0
96605656,0.1,2.0,1.0,N,Enfield,Apartment,LEASEHOLD,,N11,1PA,51.614577,-0.141719,20220524,False,,,,Non-shared ownership,Resale,Guide Price,True,350000.0
121064414,0.5,1.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN4,8FJ,51.644248,-0.147711,20220314,False,,,,Non-shared ownership,Resale,None,True,350000.0
123395213,0.7,2.0,1.0,N,Enfield,Flat,LEASEHOLD,,N21,1TF,51.644993,-0.117031,20220516,False,,,,Non-shared ownership,Resale,None,False,350000.0
119105654,0.5,2.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN2,8HR,51.6599,-0.10444,20220124,False,,,,Non-shared ownership,Resale,None,True,350000.0
124131500,0.2,3.0,2.0,EN,Enfield,Apartment,LEASEHOLD,,EN2,6SZ,51.649284,-0.081256,20220621,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,350000.0
120514826,0.5,1.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN1,3UU,51.658218,-0.078361,20220301,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,350000.0
120240551,0.5,3.0,,N,Enfield,Maisonette,SHARE_OF_FREEHOLD,,N18,2QX,51.61692,-0.062281,20220221,False,,,,Non-shared ownership,Resale,None,False,350000.0
123114830,0.3,2.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN1,2DF,51.64745,-0.07743,20220506,False,,,,Non-shared ownership,Resale,Guide Price,False,350000.0
123204995,0.8,2.0,1.0,EN,Enfield,Maisonette,LEASEHOLD,,EN1,3LP,51.661994,-0.073375,20220510,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,350000.0
120557762,1.0,2.0,1.0,EN,Enfield,Maisonette,LEASEHOLD,,EN1,4AH,51.66431,-0.06961,20220302,False,,,,Non-shared ownership,Resale,None,True,350000.0
114178274,0.1,2.0,1.0,N,Enfield,Flat,LEASEHOLD,,N11,1PA,51.61454,-0.14186,20210929,False,,,,Non-shared ownership,Resale,None,True,350000.0
121674713,0.6,1.0,,EN,Enfield,Flat,LEASEHOLD,118.0,EN4,8FN,51.643,-0.147,20220329,False,,,,Non-shared ownership,Resale,Guide Price,False,350000.0
122767844,0.3,2.0,1.0,EN,Enfield,Ground Flat,LEASEHOLD,,EN2,8EN,51.65823,-0.09613,20220425,False,,,,Non-shared ownership,Resale,Offers in Region of,True,350000.0
113635331,0.3,2.0,1.0,N,Enfield,Maisonette,LEASEHOLD,,N14,4AG,51.64386,-0.13619,20210917,False,,,,Non-shared ownership,Resale,Guide Price,True,350000.0
121142144,0.4,2.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN2,6HN,51.646137,-0.08025,20220316,False,,,,Non-shared ownership,Resale,None,True,350000.0
118037288,0.4,1.0,1.0,N,Enfield,Apartment,LEASEHOLD,,N13,4FE,51.61292,-0.11911,20211226,False,,,,Shared ownership,New Home,None,True,350000.0
123446645,0.3,1.0,1.0,N,Enfield,Flat,SHARE_OF_FREEHOLD,,N21,2HN,51.633899,-0.093756,20220518,False,593.0,593.0,£590.22 per sq. ft.,Non-shared ownership,Resale,Offers in Excess of,True,350000.0
121285109,0.2,2.0,1.0,N,Enfield,Flat,LEASEHOLD,,N14,6DA,51.62993,-0.12563,20220319,False,,,,Non-shared ownership,Resale,None,False,350000.0
122931308,0.4,2.0,1.0,N,Enfield,Flat,LEASEHOLD,,N11,2NG,51.609572,-0.133503,20220429,False,,,,Non-shared ownership,Resale,Offers in Region of,False,350000.0
120960722,0.6,2.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN2,0QD,51.660597,-0.080488,20220311,False,,,,Non-shared ownership,Resale,Guide Price,True,350000.0
123629933,0.7,1.0,1.0,N,Enfield,Apartment,LEASEHOLD,,N21,2BB,51.638045,-0.083421,20220525,False,,,,Non-shared ownership,Resale,Guide Price,False,350000.0
123626507,0.7,2.0,1.0,EN,Enfield,Maisonette,SHARE_OF_FREEHOLD,115.0,EN1,3LD,51.661402,-0.078474,20220524,False,,,,Non-shared ownership,Resale,Offers Over,True,350000.0
110706242,0.5,2.0,1.0,EN,Enfield,Maisonette,SHARE_OF_FREEHOLD,,EN1,3UY,51.658916,-0.081633,20210721,False,,,,Non-shared ownership,Resale,Offers Over,False,350000.0
85638273,0.5,2.0,1.0,N,Enfield,Maisonette,LEASEHOLD,,N14,4DJ,51.640187,-0.133933,20220613,False,,,,Non-shared ownership,Resale,None,False,425000.0
85412760,1.0,2.0,1.0,EN,Enfield,Maisonette,LEASEHOLD,,EN1,4AH,51.66431,-0.069626,20220601,False,,,,Non-shared ownership,Resale,Guide Price,True,349995.0
118677704,0.3,2.0,1.0,EN,Enfield,Ground Maisonette,LEASEHOLD,,EN1,1LD,51.64573,-0.06861,20220113,False,,,,Non-shared ownership,Resale,None,True,349995.0
84070884,0.3,2.0,,EN,Enfield,Flat,LEASEHOLD,,EN2,8ES,51.659039,-0.09527,20220223,False,,,,Non-shared ownership,Resale,None,True,349999.0
85462359,0.3,2.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN2,8DX,51.6569,-0.09141,20220607,False,,,,Non-shared ownership,Resale,None,False,350000.0
119573486,0.3,1.0,1.0,N,Enfield,Apartment,LEASEHOLD,,N11,1FG,51.611936,-0.136067,20220204,False,,,,Non-shared ownership,Resale,None,False,350000.0
122602337,0.5,1.0,1.0,N,Enfield,Flat,SHARE_OF_FREEHOLD,,N21,1JU,51.638903,-0.110507,20220420,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,350000.0
105839891,0.1,2.0,2.0,EN,Enfield,Flat,FREEHOLD,,EN2,0RT,51.661952,-0.092454,20210422,False,,,,Non-shared ownership,Resale,None,True,350000.0
120420374,0.2,2.0,1.0,N,Enfield,Flat,LEASEHOLD,,N13,4EZ,51.615715,-0.112177,20220226,False,,,,Non-shared ownership,Resale,None,True,350000.0
122780090,0.6,3.0,1.0,EN,Enfield,Terraced,FREEHOLD,,EN8,8RQ,51.681312,-0.043304,20220425,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,350000.0
123697016,0.5,1.0,1.0,EN,Enfield,Flat,LEASEHOLD,,EN4,8FL,51.6444,-0.14787,20220526,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,350000.0
123293288,0.3,2.0,1.0,N,Enfield,Flat,,,N11,2BP,51.611669,-0.121733,20220512,False,,,,Non-shared ownership,Resale,None,True,350000.0
